,idd,date1,country,cases
21118,21118,2020-02-22,Turkey,0
21119,21119,2020-02-23,Turkey,0
21120,21120,2020-02-24,Turkey,0
21121,21121,2020-02-25,Turkey,0
21122,21122,2020-02-26,Turkey,0
21123,21123,2020-02-27,Turkey,0
21124,21124,2020-02-28,Turkey,0
21125,21125,2020-02-29,Turkey,0
21126,21126,2020-03-01,Turkey,0
21127,21127,2020-03-02,Turkey,0
21128,21128,2020-03-03,Turkey,0
21129,21129,2020-03-04,Turkey,0
21130,21130,2020-03-05,Turkey,0
21131,21131,2020-03-06,Turkey,0
21132,21132,2020-03-07,Turkey,0
21133,21133,2020-03-08,Turkey,0
21134,21134,2020-03-09,Turkey,0
21135,21135,2020-03-10,Turkey,0
21136,21136,2020-03-11,Turkey,1
21137,21137,2020-03-12,Turkey,1
21138,21138,2020-03-13,Turkey,5
21139,21139,2020-03-14,Turkey,5
21140,21140,2020-03-15,Turkey,6
21141,21141,2020-03-16,Turkey,18
21142,21142,2020-03-17,Turkey,47
21143,21143,2020-03-18,Turkey,98
21144,21144,2020-03-19,Turkey,192
21145,21145,2020-03-20,Turkey,359
21146,21146,2020-03-21,Turkey,670
21147,21147,2020-03-22,Turkey,1236
21148,21148,2020-03-23,Turkey,1529
21149,21149,2020-03-24,Turkey,1872
21150,21150,2020-03-25,Turkey,2433
21151,21151,2020-03-26,Turkey,3629
21152,21152,2020-03-27,Turkey,5698
21153,21153,2020-03-28,Turkey,7402
21154,21154,2020-03-29,Turkey,9217
21155,21155,2020-03-30,Turkey,10827
21156,21156,2020-03-31,Turkey,13531
21157,21157,2020-04-01,Turkey,15679
21158,21158,2020-04-02,Turkey,18135
21159,21159,2020-04-03,Turkey,20921
21160,21160,2020-04-04,Turkey,23934
21161,21161,2020-04-05,Turkey,27069
21162,21162,2020-04-06,Turkey,30217
21163,21163,2020-04-07,Turkey,34109
21164,21164,2020-04-08,Turkey,38226
21165,21165,2020-04-09,Turkey,42282
21166,21166,2020-04-10,Turkey,47029
21167,21167,2020-04-11,Turkey,52167
21168,21168,2020-04-12,Turkey,56956
21169,21169,2020-04-13,Turkey,61049
21170,21170,2020-04-14,Turkey,65111
21171,21171,2020-04-15,Turkey,69392
21172,21172,2020-04-16,Turkey,74193
21173,21173,2020-04-17,Turkey,78546
21174,21174,2020-04-18,Turkey,82329
21175,21175,2020-04-19,Turkey,86306
21176,21176,2020-04-20,Turkey,90980
21177,21177,2020-04-21,Turkey,95591
21178,21178,2020-04-22,Turkey,98674
21179,21179,2020-04-23,Turkey,101790
21180,21180,2020-04-24,Turkey,104912
21181,21181,2020-04-25,Turkey,107773
21182,21182,2020-04-26,Turkey,110130
21183,21183,2020-04-27,Turkey,112261
21184,21184,2020-04-28,Turkey,114653
21185,21185,2020-04-29,Turkey,117589
21186,21186,2020-01-22,Uganda,0
21187,21187,2020-01-23,Uganda,0
21188,21188,2020-01-24,Uganda,0
21189,21189,2020-01-25,Uganda,0
21190,21190,2020-01-26,Uganda,0
21191,21191,2020-01-27,Uganda,0
21192,21192,2020-01-28,Uganda,0
21193,21193,2020-01-29,Uganda,0
21194,21194,2020-01-30,Uganda,0
21195,21195,2020-01-31,Uganda,0
21196,21196,2020-02-01,Uganda,0
21197,21197,2020-02-02,Uganda,0
21198,21198,2020-02-03,Uganda,0
21199,21199,2020-02-04,Uganda,0
21200,21200,2020-02-05,Uganda,0
21201,21201,2020-02-06,Uganda,0
21202,21202,2020-02-07,Uganda,0
21203,21203,2020-02-08,Uganda,0
21204,21204,2020-02-09,Uganda,0
21205,21205,2020-02-10,Uganda,0
21206,21206,2020-02-11,Uganda,0
21207,21207,2020-02-12,Uganda,0
21208,21208,2020-02-13,Uganda,0
21209,21209,2020-02-14,Uganda,0
21210,21210,2020-02-15,Uganda,0
21211,21211,2020-02-16,Uganda,0
21212,21212,2020-02-17,Uganda,0
21213,21213,2020-02-18,Uganda,0
21214,21214,2020-02-19,Uganda,0
21215,21215,2020-02-20,Uganda,0
21216,21216,2020-02-21,Uganda,0
21217,21217,2020-02-22,Uganda,0
21218,21218,2020-02-23,Uganda,0
21219,21219,2020-02-24,Uganda,0
21220,21220,2020-02-25,Uganda,0
21221,21221,2020-02-26,Uganda,0
21222,21222,2020-02-27,Uganda,0
21223,21223,2020-02-28,Uganda,0
21224,21224,2020-02-29,Uganda,0
21225,21225,2020-03-01,Uganda,0
21226,21226,2020-03-02,Uganda,0
21227,21227,2020-03-03,Uganda,0
21228,21228,2020-03-04,Uganda,0
21229,21229,2020-03-05,Uganda,0
21230,21230,2020-03-06,Uganda,0
21231,21231,2020-03-07,Uganda,0
21232,21232,2020-03-08,Uganda,0
21233,21233,2020-03-09,Uganda,0
21234,21234,2020-03-10,Uganda,0
21235,21235,2020-03-11,Uganda,0
21236,21236,2020-03-12,Uganda,0
21237,21237,2020-03-13,Uganda,0
21238,21238,2020-03-14,Uganda,0
21239,21239,2020-03-15,Uganda,0
21240,21240,2020-03-16,Uganda,0
21241,21241,2020-03-17,Uganda,0
21242,21242,2020-03-18,Uganda,0
21243,21243,2020-03-19,Uganda,0
21244,21244,2020-03-20,Uganda,0
21245,21245,2020-03-21,Uganda,1
21246,21246,2020-03-22,Uganda,1
21247,21247,2020-03-23,Uganda,9
21248,21248,2020-03-24,Uganda,9
21249,21249,2020-03-25,Uganda,14
21250,21250,2020-03-26,Uganda,14
21251,21251,2020-03-27,Uganda,23
21252,21252,2020-03-28,Uganda,30
21253,21253,2020-03-29,Uganda,33
21254,21254,2020-03-30,Uganda,33
21255,21255,2020-03-31,Uganda,44
21256,21256,2020-04-01,Uganda,44
21257,21257,2020-04-02,Uganda,45
21258,21258,2020-04-03,Uganda,48
21259,21259,2020-04-04,Uganda,48
21260,21260,2020-04-05,Uganda,52
21261,21261,2020-04-06,Uganda,52
21262,21262,2020-04-07,Uganda,52
21263,21263,2020-04-08,Uganda,53
21264,21264,2020-04-09,Uganda,53
21265,21265,2020-04-10,Uganda,53
21266,21266,2020-04-11,Uganda,53
21267,21267,2020-04-12,Uganda,54
21268,21268,2020-04-13,Uganda,54
21269,21269,2020-04-14,Uganda,55
21270,21270,2020-04-15,Uganda,55
21271,21271,2020-04-16,Uganda,55
21272,21272,2020-04-17,Uganda,56
21273,21273,2020-04-18,Uganda,55
21274,21274,2020-04-19,Uganda,55
21275,21275,2020-04-20,Uganda,56
21276,21276,2020-04-21,Uganda,61
21277,21277,2020-04-22,Uganda,63
21278,21278,2020-04-23,Uganda,74
21279,21279,2020-04-24,Uganda,75
21280,21280,2020-04-25,Uganda,75
21281,21281,2020-04-26,Uganda,79
21282,21282,2020-04-27,Uganda,79
21283,21283,2020-04-28,Uganda,79
21284,21284,2020-04-29,Uganda,81
21285,21285,2020-01-22,Ukraine,0
21286,21286,2020-01-23,Ukraine,0
21287,21287,2020-01-24,Ukraine,0
21288,21288,2020-01-25,Ukraine,0
21289,21289,2020-01-26,Ukraine,0
21290,21290,2020-01-27,Ukraine,0
21291,21291,2020-01-28,Ukraine,0
21292,21292,2020-01-29,Ukraine,0
21293,21293,2020-01-30,Ukraine,0
21294,21294,2020-01-31,Ukraine,0
21295,21295,2020-02-01,Ukraine,0
21296,21296,2020-02-02,Ukraine,0
21297,21297,2020-02-03,Ukraine,0
21298,21298,2020-02-04,Ukraine,0
21299,21299,2020-02-05,Ukraine,0
21300,21300,2020-02-06,Ukraine,0
21301,21301,2020-02-07,Ukraine,0
21302,21302,2020-02-08,Ukraine,0
21303,21303,2020-02-09,Ukraine,0
21304,21304,2020-02-10,Ukraine,0
21305,21305,2020-02-11,Ukraine,0
21306,21306,2020-02-12,Ukraine,0
21307,21307,2020-02-13,Ukraine,0
21308,21308,2020-02-14,Ukraine,0
21309,21309,2020-02-15,Ukraine,0
21310,21310,2020-02-16,Ukraine,0
21311,21311,2020-02-17,Ukraine,0
21312,21312,2020-02-18,Ukraine,0
21313,21313,2020-02-19,Ukraine,0
21314,21314,2020-02-20,Ukraine,0
21315,21315,2020-02-21,Ukraine,0
21316,21316,2020-02-22,Ukraine,0
21317,21317,2020-02-23,Ukraine,0
21318,21318,2020-02-24,Ukraine,0
21319,21319,2020-02-25,Ukraine,0
21320,21320,2020-02-26,Ukraine,0
21321,21321,2020-02-27,Ukraine,0
21322,21322,2020-02-28,Ukraine,0
21323,21323,2020-02-29,Ukraine,0
21324,21324,2020-03-01,Ukraine,0
21325,21325,2020-03-02,Ukraine,0
21326,21326,2020-03-03,Ukraine,1
21327,21327,2020-03-04,Ukraine,1
21328,21328,2020-03-05,Ukraine,1
21329,21329,2020-03-06,Ukraine,1
21330,21330,2020-03-07,Ukraine,1
21331,21331,2020-03-08,Ukraine,1
21332,21332,2020-03-09,Ukraine,1
21333,21333,2020-03-10,Ukraine,1
21334,21334,2020-03-11,Ukraine,1
21335,21335,2020-03-12,Ukraine,1
21336,21336,2020-03-13,Ukraine,3
21337,21337,2020-03-14,Ukraine,3
21338,21338,2020-03-15,Ukraine,3
21339,21339,2020-03-16,Ukraine,7
21340,21340,2020-03-17,Ukraine,14
21341,21341,2020-03-18,Ukraine,14
21342,21342,2020-03-19,Ukraine,16
21343,21343,2020-03-20,Ukraine,29
21344,21344,2020-03-21,Ukraine,47
21345,21345,2020-03-22,Ukraine,73
21346,21346,2020-03-23,Ukraine,73
21347,21347,2020-03-24,Ukraine,97
21348,21348,2020-03-25,Ukraine,145
21349,21349,2020-03-26,Ukraine,196
21350,21350,2020-03-27,Ukraine,310
21351,21351,2020-03-28,Ukraine,356
21352,21352,2020-03-29,Ukraine,475
21353,21353,2020-03-30,Ukraine,548
21354,21354,2020-03-31,Ukraine,645
21355,21355,2020-04-01,Ukraine,794
21356,21356,2020-04-02,Ukraine,897
21357,21357,2020-04-03,Ukraine,1072
21358,21358,2020-04-04,Ukraine,1225
21359,21359,2020-04-05,Ukraine,1308
21360,21360,2020-04-06,Ukraine,1319
21361,21361,2020-04-07,Ukraine,1462
21362,21362,2020-04-08,Ukraine,1668
21363,21363,2020-04-09,Ukraine,1892
21364,21364,2020-04-10,Ukraine,2203
21365,21365,2020-04-11,Ukraine,2511
21366,21366,2020-04-12,Ukraine,2777
21367,21367,2020-04-13,Ukraine,3102
21368,21368,2020-04-14,Ukraine,3372
21369,21369,2020-04-15,Ukraine,3764
21370,21370,2020-04-16,Ukraine,4161
21371,21371,2020-04-17,Ukraine,4662
21372,21372,2020-04-18,Ukraine,5106
21373,21373,2020-04-19,Ukraine,5449
21374,21374,2020-04-20,Ukraine,5710
21375,21375,2020-04-21,Ukraine,6125
21376,21376,2020-04-22,Ukraine,6592
21377,21377,2020-04-23,Ukraine,7170
21378,21378,2020-04-24,Ukraine,7647
21379,21379,2020-04-25,Ukraine,8125
21380,21380,2020-04-26,Ukraine,8617
21381,21381,2020-04-27,Ukraine,9009
21382,21382,2020-04-28,Ukraine,9410
21383,21383,2020-04-29,Ukraine,9866
21384,21384,2020-01-22,United Arab Emirates,0
21385,21385,2020-01-23,United Arab Emirates,0
21386,21386,2020-01-24,United Arab Emirates,0
21387,21387,2020-01-25,United Arab Emirates,0
21388,21388,2020-01-26,United Arab Emirates,0
21389,21389,2020-01-27,United Arab Emirates,0
21390,21390,2020-01-28,United Arab Emirates,0
21391,21391,2020-01-29,United Arab Emirates,4
21392,21392,2020-01-30,United Arab Emirates,4
21393,21393,2020-01-31,United Arab Emirates,4
21394,21394,2020-02-01,United Arab Emirates,4
21395,21395,2020-02-02,United Arab Emirates,5
21396,21396,2020-02-03,United Arab Emirates,5
21397,21397,2020-02-04,United Arab Emirates,5
21398,21398,2020-02-05,United Arab Emirates,5
21399,21399,2020-02-06,United Arab Emirates,5
21400,21400,2020-02-07,United Arab Emirates,5
21401,21401,2020-02-08,United Arab Emirates,7
21402,21402,2020-02-09,United Arab Emirates,7
21403,21403,2020-02-10,United Arab Emirates,8
21404,21404,2020-02-11,United Arab Emirates,8
21405,21405,2020-02-12,United Arab Emirates,8
21406,21406,2020-02-13,United Arab Emirates,8
21407,21407,2020-02-14,United Arab Emirates,8
21408,21408,2020-02-15,United Arab Emirates,8
21409,21409,2020-02-16,United Arab Emirates,9
21410,21410,2020-02-17,United Arab Emirates,9
21411,21411,2020-02-18,United Arab Emirates,9
21412,21412,2020-02-19,United Arab Emirates,9
21413,21413,2020-02-20,United Arab Emirates,9
21414,21414,2020-02-21,United Arab Emirates,9
21415,21415,2020-02-22,United Arab Emirates,13
21416,21416,2020-02-23,United Arab Emirates,13
21417,21417,2020-02-24,United Arab Emirates,13
21418,21418,2020-02-25,United Arab Emirates,13
21419,21419,2020-02-26,United Arab Emirates,13
21420,21420,2020-02-27,United Arab Emirates,13
21421,21421,2020-02-28,United Arab Emirates,19
21422,21422,2020-02-29,United Arab Emirates,21
21423,21423,2020-03-01,United Arab Emirates,21
21424,21424,2020-03-02,United Arab Emirates,21
21425,21425,2020-03-03,United Arab Emirates,27
21426,21426,2020-03-04,United Arab Emirates,27
21427,21427,2020-03-05,United Arab Emirates,29
21428,21428,2020-03-06,United Arab Emirates,29
21429,21429,2020-03-07,United Arab Emirates,45
21430,21430,2020-03-08,United Arab Emirates,45
21431,21431,2020-03-09,United Arab Emirates,45
21432,21432,2020-03-10,United Arab Emirates,74
21433,21433,2020-03-11,United Arab Emirates,74
21434,21434,2020-03-12,United Arab Emirates,85
21435,21435,2020-03-13,United Arab Emirates,85
21436,21436,2020-03-14,United Arab Emirates,85
21437,21437,2020-03-15,United Arab Emirates,98
21438,21438,2020-03-16,United Arab Emirates,98
21439,21439,2020-03-17,United Arab Emirates,98
21440,21440,2020-03-18,United Arab Emirates,113
21441,21441,2020-03-19,United Arab Emirates,140
21442,21442,2020-03-20,United Arab Emirates,140
21443,21443,2020-03-21,United Arab Emirates,153
21444,21444,2020-03-22,United Arab Emirates,153
21445,21445,2020-03-23,United Arab Emirates,198
21446,21446,2020-03-24,United Arab Emirates,248
21447,21447,2020-03-25,United Arab Emirates,333
21448,21448,2020-03-26,United Arab Emirates,333
21449,21449,2020-03-27,United Arab Emirates,405
21450,21450,2020-03-28,United Arab Emirates,468
21451,21451,2020-03-29,United Arab Emirates,570
21452,21452,2020-03-30,United Arab Emirates,611
21453,21453,2020-03-31,United Arab Emirates,664
21454,21454,2020-04-01,United Arab Emirates,814
21455,21455,2020-04-02,United Arab Emirates,1024
21456,21456,2020-04-03,United Arab Emirates,1264
21457,21457,2020-04-04,United Arab Emirates,1505
21458,21458,2020-04-05,United Arab Emirates,1799
21459,21459,2020-04-06,United Arab Emirates,2076
21460,21460,2020-04-07,United Arab Emirates,2359
21461,21461,2020-04-08,United Arab Emirates,2659
21462,21462,2020-04-09,United Arab Emirates,2990
21463,21463,2020-04-10,United Arab Emirates,3360
21464,21464,2020-04-11,United Arab Emirates,3736
21465,21465,2020-04-12,United Arab Emirates,4123
21466,21466,2020-04-13,United Arab Emirates,4521
21467,21467,2020-04-14,United Arab Emirates,4933
21468,21468,2020-04-15,United Arab Emirates,5365
21469,21469,2020-04-16,United Arab Emirates,5825
21470,21470,2020-04-17,United Arab Emirates,6302
21471,21471,2020-04-18,United Arab Emirates,6302
21472,21472,2020-04-19,United Arab Emirates,6781
21473,21473,2020-04-20,United Arab Emirates,7265
21474,21474,2020-04-21,United Arab Emirates,7755
21475,21475,2020-04-22,United Arab Emirates,8238
21476,21476,2020-04-23,United Arab Emirates,8756
21477,21477,2020-04-24,United Arab Emirates,9281
21478,21478,2020-04-25,United Arab Emirates,9813
21479,21479,2020-04-26,United Arab Emirates,10349
21480,21480,2020-04-27,United Arab Emirates,10839
21481,21481,2020-04-28,United Arab Emirates,11380
21482,21482,2020-04-29,United Arab Emirates,11929
21483,21483,2020-01-22,United Kingdom,0
21484,21484,2020-01-23,United Kingdom,0
21485,21485,2020-01-24,United Kingdom,0
21486,21486,2020-01-25,United Kingdom,0
21487,21487,2020-01-26,United Kingdom,0
21488,21488,2020-01-27,United Kingdom,0
21489,21489,2020-01-28,United Kingdom,0
21490,21490,2020-01-29,United Kingdom,0
21491,21491,2020-01-30,United Kingdom,0
21492,21492,2020-01-31,United Kingdom,0
21493,21493,2020-02-01,United Kingdom,0
21494,21494,2020-02-02,United Kingdom,0
21495,21495,2020-02-03,United Kingdom,0
21496,21496,2020-02-04,United Kingdom,0
21497,21497,2020-02-05,United Kingdom,0
21498,21498,2020-02-06,United Kingdom,0
21499,21499,2020-02-07,United Kingdom,0
21500,21500,2020-02-08,United Kingdom,0
21501,21501,2020-02-09,United Kingdom,0
21502,21502,2020-02-10,United Kingdom,0
21503,21503,2020-02-11,United Kingdom,0
21504,21504,2020-02-12,United Kingdom,0
21505,21505,2020-02-13,United Kingdom,0
21506,21506,2020-02-14,United Kingdom,0
21507,21507,2020-02-15,United Kingdom,0
21508,21508,2020-02-16,United Kingdom,0
21509,21509,2020-02-17,United Kingdom,0
21510,21510,2020-02-18,United Kingdom,0
21511,21511,2020-02-19,United Kingdom,0
21512,21512,2020-02-20,United Kingdom,0
21513,21513,2020-02-21,United Kingdom,0
21514,21514,2020-02-22,United Kingdom,0
21515,21515,2020-02-23,United Kingdom,0
21516,21516,2020-02-24,United Kingdom,0
21517,21517,2020-02-25,United Kingdom,0
21518,21518,2020-02-26,United Kingdom,0
21519,21519,2020-02-27,United Kingdom,0
21520,21520,2020-02-28,United Kingdom,0
21521,21521,2020-02-29,United Kingdom,0
21522,21522,2020-03-01,United Kingdom,0
21523,21523,2020-03-02,United Kingdom,0
21524,21524,2020-03-03,United Kingdom,0
21525,21525,2020-03-04,United Kingdom,0
21526,21526,2020-03-05,United Kingdom,0
21527,21527,2020-03-06,United Kingdom,0
21528,21528,2020-03-07,United Kingdom,0
21529,21529,2020-03-08,United Kingdom,0
21530,21530,2020-03-09,United Kingdom,0
21531,21531,2020-03-10,United Kingdom,0
21532,21532,2020-03-11,United Kingdom,0
21533,21533,2020-03-12,United Kingdom,0
21534,21534,2020-03-13,United Kingdom,0
21535,21535,2020-03-14,United Kingdom,0
21536,21536,2020-03-15,United Kingdom,0
21537,21537,2020-03-16,United Kingdom,0
21538,21538,2020-03-17,United Kingdom,0
21539,21539,2020-03-18,United Kingdom,0
21540,21540,2020-03-19,United Kingdom,2
21541,21541,2020-03-20,United Kingdom,2
21542,21542,2020-03-21,United Kingdom,2
21543,21543,2020-03-22,United Kingdom,6
21544,21544,2020-03-23,United Kingdom,6
21545,21545,2020-03-24,United Kingdom,6
21546,21546,2020-03-25,United Kingdom,7
21547,21547,2020-03-26,United Kingdom,15
21548,21548,2020-03-27,United Kingdom,17
21549,21549,2020-03-28,United Kingdom,17
21550,21550,2020-03-29,United Kingdom,22
21551,21551,2020-03-30,United Kingdom,27
21552,21552,2020-03-31,United Kingdom,32
21553,21553,2020-04-01,United Kingdom,32
21554,21554,2020-04-02,United Kingdom,35
21555,21555,2020-04-03,United Kingdom,35
21556,21556,2020-04-04,United Kingdom,35
21557,21557,2020-04-05,United Kingdom,37
21558,21558,2020-04-06,United Kingdom,39
21559,21559,2020-04-07,United Kingdom,39
21560,21560,2020-04-08,United Kingdom,39
21561,21561,2020-04-09,United Kingdom,48
21562,21562,2020-04-10,United Kingdom,48
21563,21563,2020-04-11,United Kingdom,48
21564,21564,2020-04-12,United Kingdom,57
21565,21565,2020-04-13,United Kingdom,57
21566,21566,2020-04-14,United Kingdom,57
21567,21567,2020-04-15,United Kingdom,81
21568,21568,2020-04-16,United Kingdom,81
21569,21569,2020-04-17,United Kingdom,83
21570,21570,2020-04-18,United Kingdom,83
21571,21571,2020-04-19,United Kingdom,86
21572,21572,2020-04-20,United Kingdom,86
21573,21573,2020-04-21,United Kingdom,86
21574,21574,2020-04-22,United Kingdom,99
21575,21575,2020-04-23,United Kingdom,99
21576,21576,2020-04-24,United Kingdom,99
21577,21577,2020-04-25,United Kingdom,109
21578,21578,2020-04-26,United Kingdom,109
21579,21579,2020-04-27,United Kingdom,110
21580,21580,2020-04-28,United Kingdom,110
21581,21581,2020-04-29,United Kingdom,111
21582,21582,2020-01-22,United Kingdom,0
21583,21583,2020-01-23,United Kingdom,0
21584,21584,2020-01-24,United Kingdom,0
21585,21585,2020-01-25,United Kingdom,0
21586,21586,2020-01-26,United Kingdom,0
21587,21587,2020-01-27,United Kingdom,0
21588,21588,2020-01-28,United Kingdom,0
21589,21589,2020-01-29,United Kingdom,0
21590,21590,2020-01-30,United Kingdom,0
21591,21591,2020-01-31,United Kingdom,0
21592,21592,2020-02-01,United Kingdom,0
21593,21593,2020-02-02,United Kingdom,0
21594,21594,2020-02-03,United Kingdom,0
21595,21595,2020-02-04,United Kingdom,0
21596,21596,2020-02-05,United Kingdom,0
21597,21597,2020-02-06,United Kingdom,0
21598,21598,2020-02-07,United Kingdom,0
21599,21599,2020-02-08,United Kingdom,0
21600,21600,2020-02-09,United Kingdom,0
21601,21601,2020-02-10,United Kingdom,0
21602,21602,2020-02-11,United Kingdom,0
21603,21603,2020-02-12,United Kingdom,0
21604,21604,2020-02-13,United Kingdom,0
21605,21605,2020-02-14,United Kingdom,0
21606,21606,2020-02-15,United Kingdom,0
21607,21607,2020-02-16,United Kingdom,0
21608,21608,2020-02-17,United Kingdom,0
21609,21609,2020-02-18,United Kingdom,0
21610,21610,2020-02-19,United Kingdom,0
21611,21611,2020-02-20,United Kingdom,0
21612,21612,2020-02-21,United Kingdom,0
21613,21613,2020-02-22,United Kingdom,0
21614,21614,2020-02-23,United Kingdom,0
21615,21615,2020-02-24,United Kingdom,0
21616,21616,2020-02-25,United Kingdom,0
21617,21617,2020-02-26,United Kingdom,0
21618,21618,2020-02-27,United Kingdom,0
21619,21619,2020-02-28,United Kingdom,0
21620,21620,2020-02-29,United Kingdom,0
21621,21621,2020-03-01,United Kingdom,0
21622,21622,2020-03-02,United Kingdom,0
21623,21623,2020-03-03,United Kingdom,0
21624,21624,2020-03-04,United Kingdom,0
21625,21625,2020-03-05,United Kingdom,0
21626,21626,2020-03-06,United Kingdom,0
21627,21627,2020-03-07,United Kingdom,0
21628,21628,2020-03-08,United Kingdom,0
21629,21629,2020-03-09,United Kingdom,0
21630,21630,2020-03-10,United Kingdom,0
21631,21631,2020-03-11,United Kingdom,0
21632,21632,2020-03-12,United Kingdom,0
21633,21633,2020-03-13,United Kingdom,1
21634,21634,2020-03-14,United Kingdom,1
21635,21635,2020-03-15,United Kingdom,1
21636,21636,2020-03-16,United Kingdom,1
21637,21637,2020-03-17,United Kingdom,1
21638,21638,2020-03-18,United Kingdom,1
21639,21639,2020-03-19,United Kingdom,3
21640,21640,2020-03-20,United Kingdom,3
21641,21641,2020-03-21,United Kingdom,3
21642,21642,2020-03-22,United Kingdom,3
21643,21643,2020-03-23,United Kingdom,5
21644,21644,2020-03-24,United Kingdom,6
21645,21645,2020-03-25,United Kingdom,8
21646,21646,2020-03-26,United Kingdom,8
21647,21647,2020-03-27,United Kingdom,8
21648,21648,2020-03-28,United Kingdom,8
21649,21649,2020-03-29,United Kingdom,8
21650,21650,2020-03-30,United Kingdom,12
21651,21651,2020-03-31,United Kingdom,14
21652,21652,2020-04-01,United Kingdom,22
21653,21653,2020-04-02,United Kingdom,28
21654,21654,2020-04-03,United Kingdom,28
21655,21655,2020-04-04,United Kingdom,35
21656,21656,2020-04-05,United Kingdom,35
21657,21657,2020-04-06,United Kingdom,39
21658,21658,2020-04-07,United Kingdom,45
21659,21659,2020-04-08,United Kingdom,45
21660,21660,2020-04-09,United Kingdom,45
21661,21661,2020-04-10,United Kingdom,45
21662,21662,2020-04-11,United Kingdom,45
21663,21663,2020-04-12,United Kingdom,53
21664,21664,2020-04-13,United Kingdom,53
21665,21665,2020-04-14,United Kingdom,54
21666,21666,2020-04-15,United Kingdom,54
21667,21667,2020-04-16,United Kingdom,60
21668,21668,2020-04-17,United Kingdom,61
21669,21669,2020-04-18,United Kingdom,61
21670,21670,2020-04-19,United Kingdom,61
21671,21671,2020-04-20,United Kingdom,66
21672,21672,2020-04-21,United Kingdom,66
21673,21673,2020-04-22,United Kingdom,66
21674,21674,2020-04-23,United Kingdom,66
21675,21675,2020-04-24,United Kingdom,70
21676,21676,2020-04-25,United Kingdom,70
21677,21677,2020-04-26,United Kingdom,70
21678,21678,2020-04-27,United Kingdom,70
21679,21679,2020-04-28,United Kingdom,70
21680,21680,2020-04-29,United Kingdom,73
21681,21681,2020-01-22,United Kingdom,0
21682,21682,2020-01-23,United Kingdom,0
21683,21683,2020-01-24,United Kingdom,0
21684,21684,2020-01-25,United Kingdom,0
21685,21685,2020-01-26,United Kingdom,0
21686,21686,2020-01-27,United Kingdom,0
21687,21687,2020-01-28,United Kingdom,0
21688,21688,2020-01-29,United Kingdom,0
21689,21689,2020-01-30,United Kingdom,0
21690,21690,2020-01-31,United Kingdom,0
21691,21691,2020-02-01,United Kingdom,0
21692,21692,2020-02-02,United Kingdom,0
21693,21693,2020-02-03,United Kingdom,0
21694,21694,2020-02-04,United Kingdom,0
21695,21695,2020-02-05,United Kingdom,0
21696,21696,2020-02-06,United Kingdom,0
21697,21697,2020-02-07,United Kingdom,0
21698,21698,2020-02-08,United Kingdom,0
21699,21699,2020-02-09,United Kingdom,0
21700,21700,2020-02-10,United Kingdom,0
21701,21701,2020-02-11,United Kingdom,0
21702,21702,2020-02-12,United Kingdom,0
21703,21703,2020-02-13,United Kingdom,0
21704,21704,2020-02-14,United Kingdom,0
21705,21705,2020-02-15,United Kingdom,0
21706,21706,2020-02-16,United Kingdom,0
21707,21707,2020-02-17,United Kingdom,0
21708,21708,2020-02-18,United Kingdom,0
21709,21709,2020-02-19,United Kingdom,0
21710,21710,2020-02-20,United Kingdom,0
21711,21711,2020-02-21,United Kingdom,0
21712,21712,2020-02-22,United Kingdom,0
21713,21713,2020-02-23,United Kingdom,0
21714,21714,2020-02-24,United Kingdom,0
21715,21715,2020-02-25,United Kingdom,0
21716,21716,2020-02-26,United Kingdom,0
21717,21717,2020-02-27,United Kingdom,0
21718,21718,2020-02-28,United Kingdom,0
21719,21719,2020-02-29,United Kingdom,0
21720,21720,2020-03-01,United Kingdom,0
21721,21721,2020-03-02,United Kingdom,0
21722,21722,2020-03-03,United Kingdom,0
21723,21723,2020-03-04,United Kingdom,0
21724,21724,2020-03-05,United Kingdom,0
21725,21725,2020-03-06,United Kingdom,0
21726,21726,2020-03-07,United Kingdom,0
21727,21727,2020-03-08,United Kingdom,0
21728,21728,2020-03-09,United Kingdom,0
21729,21729,2020-03-10,United Kingdom,1
21730,21730,2020-03-11,United Kingdom,2
21731,21731,2020-03-12,United Kingdom,2
21732,21732,2020-03-13,United Kingdom,2
21733,21733,2020-03-14,United Kingdom,2
21734,21734,2020-03-15,United Kingdom,3
21735,21735,2020-03-16,United Kingdom,6
21736,21736,2020-03-17,United Kingdom,6
21737,21737,2020-03-18,United Kingdom,6
21738,21738,2020-03-19,United Kingdom,11
21739,21739,2020-03-20,United Kingdom,14
21740,21740,2020-03-21,United Kingdom,32
21741,21741,2020-03-22,United Kingdom,32
21742,21742,2020-03-23,United Kingdom,36
21743,21743,2020-03-24,United Kingdom,36
21744,21744,2020-03-25,United Kingdom,46
21745,21745,2020-03-26,United Kingdom,66
21746,21746,2020-03-27,United Kingdom,88
21747,21747,2020-03-28,United Kingdom,97
21748,21748,2020-03-29,United Kingdom,108
21749,21749,2020-03-30,United Kingdom,141
21750,21750,2020-03-31,United Kingdom,141
21751,21751,2020-04-01,United Kingdom,172
21752,21752,2020-04-02,United Kingdom,193
21753,21753,2020-04-03,United Kingdom,232
21754,21754,2020-04-04,United Kingdom,262
21755,21755,2020-04-05,United Kingdom,309
21756,21756,2020-04-06,United Kingdom,323
21757,21757,2020-04-07,United Kingdom,335
21758,21758,2020-04-08,United Kingdom,351
21759,21759,2020-04-09,United Kingdom,361
